,question,answer,relation,subject,object,index,prompt_id,q_id
18,어리사 프랭클린가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,어리사 프랭클린,피아노,4760,3,4760_3
19,어리사 프랭클린가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,어리사 프랭클린,피아노,4760,4,4760_4
20,레너드 번스타인가 어떤 악기를 연주하나요?,피아노,instrument,레너드 번스타인,피아노,4761,0,4761_0
21,레너드 번스타인가 어떤 악기를 연주하나요?,피아노,instrument,레너드 번스타인,피아노,4761,1,4761_1
22,레너드 번스타인가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,레너드 번스타인,피아노,4761,2,4761_2
23,레너드 번스타인가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,레너드 번스타인,피아노,4761,3,4761_3
24,레너드 번스타인가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,레너드 번스타인,피아노,4761,4,4761_4
25,에릭 클랩튼가 어떤 악기를 연주하나요?,바이올린,instrument,에릭 클랩튼,바이올린,4762,0,4762_0
26,에릭 클랩튼가 어떤 악기를 연주하나요?,바이올린,instrument,에릭 클랩튼,바이올린,4762,1,4762_1
27,에릭 클랩튼가 음악을 만들 때 무엇을 사용하나요?,바이올린,instrument,에릭 클랩튼,바이올린,4762,2,4762_2
28,에릭 클랩튼가 연주로 유명한 악기는 무엇인가요?,바이올린,instrument,에릭 클랩튼,바이올린,4762,3,4762_3
29,에릭 클랩튼가 능숙한 음악 도구는 무엇인가요?,바이올린,instrument,에릭 클랩튼,바이올린,4762,4,4762_4
30,에마뉘엘 샤브리에가 어떤 악기를 연주하나요?,피아노,instrument,에마뉘엘 샤브리에,피아노,4763,0,4763_0
31,에마뉘엘 샤브리에가 어떤 악기를 연주하나요?,피아노,instrument,에마뉘엘 샤브리에,피아노,4763,1,4763_1
32,에마뉘엘 샤브리에가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,에마뉘엘 샤브리에,피아노,4763,2,4763_2
33,에마뉘엘 샤브리에가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,에마뉘엘 샤브리에,피아노,4763,3,4763_3
34,에마뉘엘 샤브리에가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,에마뉘엘 샤브리에,피아노,4763,4,4763_4
35,세르주 갱스부르가 어떤 악기를 연주하나요?,기타,instrument,세르주 갱스부르,기타,4764,0,4764_0
36,세르주 갱스부르가 어떤 악기를 연주하나요?,기타,instrument,세르주 갱스부르,기타,4764,1,4764_1
37,세르주 갱스부르가 음악을 만들 때 무엇을 사용하나요?,기타,instrument,세르주 갱스부르,기타,4764,2,4764_2
38,세르주 갱스부르가 연주로 유명한 악기는 무엇인가요?,기타,instrument,세르주 갱스부르,기타,4764,3,4764_3
39,세르주 갱스부르가 능숙한 음악 도구는 무엇인가요?,기타,instrument,세르주 갱스부르,기타,4764,4,4764_4
40,에드바르 그리그가 어떤 악기를 연주하나요?,피아노,instrument,에드바르 그리그,피아노,4765,0,4765_0
41,에드바르 그리그가 어떤 악기를 연주하나요?,피아노,instrument,에드바르 그리그,피아노,4765,1,4765_1
42,에드바르 그리그가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,에드바르 그리그,피아노,4765,2,4765_2
43,에드바르 그리그가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,에드바르 그리그,피아노,4765,3,4765_3
44,에드바르 그리그가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,에드바르 그리그,피아노,4765,4,4765_4
45,이츠하크 펄먼가 어떤 악기를 연주하나요?,바이올린,instrument,이츠하크 펄먼,바이올린,4766,0,4766_0
46,이츠하크 펄먼가 어떤 악기를 연주하나요?,바이올린,instrument,이츠하크 펄먼,바이올린,4766,1,4766_1
47,이츠하크 펄먼가 음악을 만들 때 무엇을 사용하나요?,바이올린,instrument,이츠하크 펄먼,바이올린,4766,2,4766_2
48,이츠하크 펄먼가 연주로 유명한 악기는 무엇인가요?,바이올린,instrument,이츠하크 펄먼,바이올린,4766,3,4766_3
49,이츠하크 펄먼가 능숙한 음악 도구는 무엇인가요?,바이올린,instrument,이츠하크 펄먼,바이올린,4766,4,4766_4
50,조지 마틴가 어떤 악기를 연주하나요?,피아노,instrument,조지 마틴,피아노,4767,0,4767_0
51,조지 마틴가 어떤 악기를 연주하나요?,피아노,instrument,조지 마틴,피아노,4767,1,4767_1
52,조지 마틴가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,조지 마틴,피아노,4767,2,4767_2
53,조지 마틴가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,조지 마틴,피아노,4767,3,4767_3
54,조지 마틴가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,조지 마틴,피아노,4767,4,4767_4
55,밥 딜런가 어떤 악기를 연주하나요?,하모니카,instrument,밥 딜런,하모니카,4768,0,4768_0
56,밥 딜런가 어떤 악기를 연주하나요?,하모니카,instrument,밥 딜런,하모니카,4768,1,4768_1
57,밥 딜런가 음악을 만들 때 무엇을 사용하나요?,하모니카,instrument,밥 딜런,하모니카,4768,2,4768_2
58,밥 딜런가 연주로 유명한 악기는 무엇인가요?,하모니카,instrument,밥 딜런,하모니카,4768,3,4768_3
59,밥 딜런가 능숙한 음악 도구는 무엇인가요?,하모니카,instrument,밥 딜런,하모니카,4768,4,4768_4
60,마이크 시노다가 어떤 악기를 연주하나요?,기타,instrument,마이크 시노다,기타,4769,0,4769_0
61,마이크 시노다가 어떤 악기를 연주하나요?,기타,instrument,마이크 시노다,기타,4769,1,4769_1
62,마이크 시노다가 음악을 만들 때 무엇을 사용하나요?,기타,instrument,마이크 시노다,기타,4769,2,4769_2
63,마이크 시노다가 연주로 유명한 악기는 무엇인가요?,기타,instrument,마이크 시노다,기타,4769,3,4769_3
64,마이크 시노다가 능숙한 음악 도구는 무엇인가요?,기타,instrument,마이크 시노다,기타,4769,4,4769_4
65,재러드 레토가 어떤 악기를 연주하나요?,기타,instrument,재러드 레토,기타,4770,0,4770_0
66,재러드 레토가 어떤 악기를 연주하나요?,기타,instrument,재러드 레토,기타,4770,1,4770_1
67,재러드 레토가 음악을 만들 때 무엇을 사용하나요?,기타,instrument,재러드 레토,기타,4770,2,4770_2
68,재러드 레토가 연주로 유명한 악기는 무엇인가요?,기타,instrument,재러드 레토,기타,4770,3,4770_3
69,재러드 레토가 능숙한 음악 도구는 무엇인가요?,기타,instrument,재러드 레토,기타,4770,4,4770_4
70,볼프강 아마데우스 모차르트가 어떤 악기를 연주하나요?,비올라,instrument,볼프강 아마데우스 모차르트,비올라,4771,0,4771_0
71,볼프강 아마데우스 모차르트가 어떤 악기를 연주하나요?,비올라,instrument,볼프강 아마데우스 모차르트,비올라,4771,1,4771_1
72,볼프강 아마데우스 모차르트가 음악을 만들 때 무엇을 사용하나요?,비올라,instrument,볼프강 아마데우스 모차르트,비올라,4771,2,4771_2
73,볼프강 아마데우스 모차르트가 연주로 유명한 악기는 무엇인가요?,비올라,instrument,볼프강 아마데우스 모차르트,비올라,4771,3,4771_3
74,볼프강 아마데우스 모차르트가 능숙한 음악 도구는 무엇인가요?,비올라,instrument,볼프강 아마데우스 모차르트,비올라,4771,4,4771_4
75,필립 글래스가 어떤 악기를 연주하나요?,피아노,instrument,필립 글래스,피아노,4772,0,4772_0
76,필립 글래스가 어떤 악기를 연주하나요?,피아노,instrument,필립 글래스,피아노,4772,1,4772_1
77,필립 글래스가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,필립 글래스,피아노,4772,2,4772_2
78,필립 글래스가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,필립 글래스,피아노,4772,3,4772_3
79,필립 글래스가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,필립 글래스,피아노,4772,4,4772_4
80,주세페 타르티니가 어떤 악기를 연주하나요?,바이올린,instrument,주세페 타르티니,바이올린,4773,0,4773_0
81,주세페 타르티니가 어떤 악기를 연주하나요?,바이올린,instrument,주세페 타르티니,바이올린,4773,1,4773_1
82,주세페 타르티니가 음악을 만들 때 무엇을 사용하나요?,바이올린,instrument,주세페 타르티니,바이올린,4773,2,4773_2
83,주세페 타르티니가 연주로 유명한 악기는 무엇인가요?,바이올린,instrument,주세페 타르티니,바이올린,4773,3,4773_3
84,주세페 타르티니가 능숙한 음악 도구는 무엇인가요?,바이올린,instrument,주세페 타르티니,바이올린,4773,4,4773_4
85,프랑시스 풀랑크가 어떤 악기를 연주하나요?,피아노,instrument,프랑시스 풀랑크,피아노,4774,0,4774_0
86,프랑시스 풀랑크가 어떤 악기를 연주하나요?,피아노,instrument,프랑시스 풀랑크,피아노,4774,1,4774_1
87,프랑시스 풀랑크가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,프랑시스 풀랑크,피아노,4774,2,4774_2
88,프랑시스 풀랑크가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,프랑시스 풀랑크,피아노,4774,3,4774_3
89,프랑시스 풀랑크가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,프랑시스 풀랑크,피아노,4774,4,4774_4
90,브래드 델슨가 어떤 악기를 연주하나요?,기타,instrument,브래드 델슨,기타,4775,0,4775_0
91,브래드 델슨가 어떤 악기를 연주하나요?,기타,instrument,브래드 델슨,기타,4775,1,4775_1
92,브래드 델슨가 음악을 만들 때 무엇을 사용하나요?,기타,instrument,브래드 델슨,기타,4775,2,4775_2
93,브래드 델슨가 연주로 유명한 악기는 무엇인가요?,기타,instrument,브래드 델슨,기타,4775,3,4775_3
94,브래드 델슨가 능숙한 음악 도구는 무엇인가요?,기타,instrument,브래드 델슨,기타,4775,4,4775_4
95,레이디 가가가 어떤 악기를 연주하나요?,피아노,instrument,레이디 가가,피아노,4776,0,4776_0
96,레이디 가가가 어떤 악기를 연주하나요?,피아노,instrument,레이디 가가,피아노,4776,1,4776_1
97,레이디 가가가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,레이디 가가,피아노,4776,2,4776_2
98,레이디 가가가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,레이디 가가,피아노,4776,3,4776_3
99,레이디 가가가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,레이디 가가,피아노,4776,4,4776_4
100,엘비스 프레슬리가 어떤 악기를 연주하나요?,기타,instrument,엘비스 프레슬리,기타,4777,0,4777_0
101,엘비스 프레슬리가 어떤 악기를 연주하나요?,기타,instrument,엘비스 프레슬리,기타,4777,1,4777_1
102,엘비스 프레슬리가 음악을 만들 때 무엇을 사용하나요?,기타,instrument,엘비스 프레슬리,기타,4777,2,4777_2
103,엘비스 프레슬리가 연주로 유명한 악기는 무엇인가요?,기타,instrument,엘비스 프레슬리,기타,4777,3,4777_3
104,엘비스 프레슬리가 능숙한 음악 도구는 무엇인가요?,기타,instrument,엘비스 프레슬리,기타,4777,4,4777_4
105,요한 슈트라우스 1세가 어떤 악기를 연주하나요?,바이올린,instrument,요한 슈트라우스 1세,바이올린,4778,0,4778_0
106,요한 슈트라우스 1세가 어떤 악기를 연주하나요?,바이올린,instrument,요한 슈트라우스 1세,바이올린,4778,1,4778_1
107,요한 슈트라우스 1세가 음악을 만들 때 무엇을 사용하나요?,바이올린,instrument,요한 슈트라우스 1세,바이올린,4778,2,4778_2
108,요한 슈트라우스 1세가 연주로 유명한 악기는 무엇인가요?,바이올린,instrument,요한 슈트라우스 1세,바이올린,4778,3,4778_3
109,요한 슈트라우스 1세가 능숙한 음악 도구는 무엇인가요?,바이올린,instrument,요한 슈트라우스 1세,바이올린,4778,4,4778_4
110,레너드 코언가 어떤 악기를 연주하나요?,기타,instrument,레너드 코언,기타,4779,0,4779_0
111,레너드 코언가 어떤 악기를 연주하나요?,기타,instrument,레너드 코언,기타,4779,1,4779_1
112,레너드 코언가 음악을 만들 때 무엇을 사용하나요?,기타,instrument,레너드 코언,기타,4779,2,4779_2
113,레너드 코언가 연주로 유명한 악기는 무엇인가요?,기타,instrument,레너드 코언,기타,4779,3,4779_3
114,레너드 코언가 능숙한 음악 도구는 무엇인가요?,기타,instrument,레너드 코언,기타,4779,4,4779_4
115,조지 거슈윈가 어떤 악기를 연주하나요?,피아노,instrument,조지 거슈윈,피아노,4780,0,4780_0
116,조지 거슈윈가 어떤 악기를 연주하나요?,피아노,instrument,조지 거슈윈,피아노,4780,1,4780_1
117,조지 거슈윈가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,조지 거슈윈,피아노,4780,2,4780_2
118,조지 거슈윈가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,조지 거슈윈,피아노,4780,3,4780_3
119,조지 거슈윈가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,조지 거슈윈,피아노,4780,4,4780_4
120,에르네스트 쇼송가 어떤 악기를 연주하나요?,피아노,instrument,에르네스트 쇼송,피아노,4781,0,4781_0
121,에르네스트 쇼송가 어떤 악기를 연주하나요?,피아노,instrument,에르네스트 쇼송,피아노,4781,1,4781_1
122,에르네스트 쇼송가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,에르네스트 쇼송,피아노,4781,2,4781_2
123,에르네스트 쇼송가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,에르네스트 쇼송,피아노,4781,3,4781_3
124,에르네스트 쇼송가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,에르네스트 쇼송,피아노,4781,4,4781_4
125,셀린 디옹가 어떤 악기를 연주하나요?,피아노,instrument,셀린 디옹,피아노,4782,0,4782_0
126,셀린 디옹가 어떤 악기를 연주하나요?,피아노,instrument,셀린 디옹,피아노,4782,1,4782_1
127,셀린 디옹가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,셀린 디옹,피아노,4782,2,4782_2
128,셀린 디옹가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,셀린 디옹,피아노,4782,3,4782_3
129,셀린 디옹가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,셀린 디옹,피아노,4782,4,4782_4
130,브루스 스프링스틴가 어떤 악기를 연주하나요?,하모니카,instrument,브루스 스프링스틴,하모니카,4783,0,4783_0
131,브루스 스프링스틴가 어떤 악기를 연주하나요?,하모니카,instrument,브루스 스프링스틴,하모니카,4783,1,4783_1
132,브루스 스프링스틴가 음악을 만들 때 무엇을 사용하나요?,하모니카,instrument,브루스 스프링스틴,하모니카,4783,2,4783_2
133,브루스 스프링스틴가 연주로 유명한 악기는 무엇인가요?,하모니카,instrument,브루스 스프링스틴,하모니카,4783,3,4783_3
134,브루스 스프링스틴가 능숙한 음악 도구는 무엇인가요?,하모니카,instrument,브루스 스프링스틴,하모니카,4783,4,4783_4
135,카를 체르니가 어떤 악기를 연주하나요?,피아노,instrument,카를 체르니,피아노,4784,0,4784_0
136,카를 체르니가 어떤 악기를 연주하나요?,피아노,instrument,카를 체르니,피아노,4784,1,4784_1
137,카를 체르니가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,카를 체르니,피아노,4784,2,4784_2
138,카를 체르니가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,카를 체르니,피아노,4784,3,4784_3
139,카를 체르니가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,카를 체르니,피아노,4784,4,4784_4
140,안토니오 비발디가 어떤 악기를 연주하나요?,바이올린,instrument,안토니오 비발디,바이올린,4785,0,4785_0
141,안토니오 비발디가 어떤 악기를 연주하나요?,바이올린,instrument,안토니오 비발디,바이올린,4785,1,4785_1
142,안토니오 비발디가 음악을 만들 때 무엇을 사용하나요?,바이올린,instrument,안토니오 비발디,바이올린,4785,2,4785_2
143,안토니오 비발디가 연주로 유명한 악기는 무엇인가요?,바이올린,instrument,안토니오 비발디,바이올린,4785,3,4785_3
144,안토니오 비발디가 능숙한 음악 도구는 무엇인가요?,바이올린,instrument,안토니오 비발디,바이올린,4785,4,4785_4
145,지미 헨드릭스가 어떤 악기를 연주하나요?,기타,instrument,지미 헨드릭스,기타,4786,0,4786_0
146,지미 헨드릭스가 어떤 악기를 연주하나요?,기타,instrument,지미 헨드릭스,기타,4786,1,4786_1
147,지미 헨드릭스가 음악을 만들 때 무엇을 사용하나요?,기타,instrument,지미 헨드릭스,기타,4786,2,4786_2
148,지미 헨드릭스가 연주로 유명한 악기는 무엇인가요?,기타,instrument,지미 헨드릭스,기타,4786,3,4786_3
149,지미 헨드릭스가 능숙한 음악 도구는 무엇인가요?,기타,instrument,지미 헨드릭스,기타,4786,4,4786_4
150,파울 힌데미트가 어떤 악기를 연주하나요?,비올라,instrument,파울 힌데미트,비올라,4787,0,4787_0
151,파울 힌데미트가 어떤 악기를 연주하나요?,비올라,instrument,파울 힌데미트,비올라,4787,1,4787_1
152,파울 힌데미트가 음악을 만들 때 무엇을 사용하나요?,비올라,instrument,파울 힌데미트,비올라,4787,2,4787_2
153,파울 힌데미트가 연주로 유명한 악기는 무엇인가요?,비올라,instrument,파울 힌데미트,비올라,4787,3,4787_3
154,파울 힌데미트가 능숙한 음악 도구는 무엇인가요?,비올라,instrument,파울 힌데미트,비올라,4787,4,4787_4
155,존 콜트레인가 어떤 악기를 연주하나요?,클라리넷,instrument,존 콜트레인,클라리넷,4788,0,4788_0
156,존 콜트레인가 어떤 악기를 연주하나요?,클라리넷,instrument,존 콜트레인,클라리넷,4788,1,4788_1
157,존 콜트레인가 음악을 만들 때 무엇을 사용하나요?,클라리넷,instrument,존 콜트레인,클라리넷,4788,2,4788_2
158,존 콜트레인가 연주로 유명한 악기는 무엇인가요?,클라리넷,instrument,존 콜트레인,클라리넷,4788,3,4788_3
159,존 콜트레인가 능숙한 음악 도구는 무엇인가요?,클라리넷,instrument,존 콜트레인,클라리넷,4788,4,4788_4
160,제오르제 에네스쿠가 어떤 악기를 연주하나요?,바이올린,instrument,제오르제 에네스쿠,바이올린,4789,0,4789_0
161,제오르제 에네스쿠가 어떤 악기를 연주하나요?,바이올린,instrument,제오르제 에네스쿠,바이올린,4789,1,4789_1
162,제오르제 에네스쿠가 음악을 만들 때 무엇을 사용하나요?,바이올린,instrument,제오르제 에네스쿠,바이올린,4789,2,4789_2
163,제오르제 에네스쿠가 연주로 유명한 악기는 무엇인가요?,바이올린,instrument,제오르제 에네스쿠,바이올린,4789,3,4789_3
164,제오르제 에네스쿠가 능숙한 음악 도구는 무엇인가요?,바이올린,instrument,제오르제 에네스쿠,바이올린,4789,4,4789_4
165,폴 매카트니가 어떤 악기를 연주하나요?,피아노,instrument,폴 매카트니,피아노,4790,0,4790_0
166,폴 매카트니가 어떤 악기를 연주하나요?,피아노,instrument,폴 매카트니,피아노,4790,1,4790_1
167,폴 매카트니가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,폴 매카트니,피아노,4790,2,4790_2
168,폴 매카트니가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,폴 매카트니,피아노,4790,3,4790_3
169,폴 매카트니가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,폴 매카트니,피아노,4790,4,4790_4
170,토마소 알비노니가 어떤 악기를 연주하나요?,바이올린,instrument,토마소 알비노니,바이올린,4791,0,4791_0
171,토마소 알비노니가 어떤 악기를 연주하나요?,바이올린,instrument,토마소 알비노니,바이올린,4791,1,4791_1
172,토마소 알비노니가 음악을 만들 때 무엇을 사용하나요?,바이올린,instrument,토마소 알비노니,바이올린,4791,2,4791_2
173,토마소 알비노니가 연주로 유명한 악기는 무엇인가요?,바이올린,instrument,토마소 알비노니,바이올린,4791,3,4791_3
174,토마소 알비노니가 능숙한 음악 도구는 무엇인가요?,바이올린,instrument,토마소 알비노니,바이올린,4791,4,4791_4
175,로베르트 슈만가 어떤 악기를 연주하나요?,피아노,instrument,로베르트 슈만,피아노,4792,0,4792_0
176,로베르트 슈만가 어떤 악기를 연주하나요?,피아노,instrument,로베르트 슈만,피아노,4792,1,4792_1
177,로베르트 슈만가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,로베르트 슈만,피아노,4792,2,4792_2
178,로베르트 슈만가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,로베르트 슈만,피아노,4792,3,4792_3
179,로베르트 슈만가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,로베르트 슈만,피아노,4792,4,4792_4
180,아르투르 루빈스타인가 어떤 악기를 연주하나요?,피아노,instrument,아르투르 루빈스타인,피아노,4793,0,4793_0
181,아르투르 루빈스타인가 어떤 악기를 연주하나요?,피아노,instrument,아르투르 루빈스타인,피아노,4793,1,4793_1
182,아르투르 루빈스타인가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,아르투르 루빈스타인,피아노,4793,2,4793_2
183,아르투르 루빈스타인가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,아르투르 루빈스타인,피아노,4793,3,4793_3
184,아르투르 루빈스타인가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,아르투르 루빈스타인,피아노,4793,4,4793_4
185,셀로니어스 멍크가 어떤 악기를 연주하나요?,피아노,instrument,셀로니어스 멍크,피아노,4794,0,4794_0
186,셀로니어스 멍크가 어떤 악기를 연주하나요?,피아노,instrument,셀로니어스 멍크,피아노,4794,1,4794_1
187,셀로니어스 멍크가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,셀로니어스 멍크,피아노,4794,2,4794_2
188,셀로니어스 멍크가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,셀로니어스 멍크,피아노,4794,3,4794_3
189,셀로니어스 멍크가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,셀로니어스 멍크,피아노,4794,4,4794_4
190,마이크 시노다가 어떤 악기를 연주하나요?,피아노,instrument,마이크 시노다,피아노,4795,0,4795_0
191,마이크 시노다가 어떤 악기를 연주하나요?,피아노,instrument,마이크 시노다,피아노,4795,1,4795_1
192,마이크 시노다가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,마이크 시노다,피아노,4795,2,4795_2
193,마이크 시노다가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,마이크 시노다,피아노,4795,3,4795_3
194,마이크 시노다가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,마이크 시노다,피아노,4795,4,4795_4
195,에릭 클랩튼가 어떤 악기를 연주하나요?,기타,instrument,에릭 클랩튼,기타,4796,0,4796_0
196,에릭 클랩튼가 어떤 악기를 연주하나요?,기타,instrument,에릭 클랩튼,기타,4796,1,4796_1
197,에릭 클랩튼가 음악을 만들 때 무엇을 사용하나요?,기타,instrument,에릭 클랩튼,기타,4796,2,4796_2
198,에릭 클랩튼가 연주로 유명한 악기는 무엇인가요?,기타,instrument,에릭 클랩튼,기타,4796,3,4796_3
199,에릭 클랩튼가 능숙한 음악 도구는 무엇인가요?,기타,instrument,에릭 클랩튼,기타,4796,4,4796_4
200,프란츠 리스트가 어떤 악기를 연주하나요?,피아노,instrument,프란츠 리스트,피아노,4797,0,4797_0
201,프란츠 리스트가 어떤 악기를 연주하나요?,피아노,instrument,프란츠 리스트,피아노,4797,1,4797_1
202,프란츠 리스트가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,프란츠 리스트,피아노,4797,2,4797_2
203,프란츠 리스트가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,프란츠 리스트,피아노,4797,3,4797_3
204,프란츠 리스트가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,프란츠 리스트,피아노,4797,4,4797_4
205,스티비 원더가 어떤 악기를 연주하나요?,하모니카,instrument,스티비 원더,하모니카,4798,0,4798_0
206,스티비 원더가 어떤 악기를 연주하나요?,하모니카,instrument,스티비 원더,하모니카,4798,1,4798_1
207,스티비 원더가 음악을 만들 때 무엇을 사용하나요?,하모니카,instrument,스티비 원더,하모니카,4798,2,4798_2
208,스티비 원더가 연주로 유명한 악기는 무엇인가요?,하모니카,instrument,스티비 원더,하모니카,4798,3,4798_3
209,스티비 원더가 능숙한 음악 도구는 무엇인가요?,하모니카,instrument,스티비 원더,하모니카,4798,4,4798_4
210,재러드 레토가 어떤 악기를 연주하나요?,바이올린,instrument,재러드 레토,바이올린,4799,0,4799_0
211,재러드 레토가 어떤 악기를 연주하나요?,바이올린,instrument,재러드 레토,바이올린,4799,1,4799_1
212,재러드 레토가 음악을 만들 때 무엇을 사용하나요?,바이올린,instrument,재러드 레토,바이올린,4799,2,4799_2
213,재러드 레토가 연주로 유명한 악기는 무엇인가요?,바이올린,instrument,재러드 레토,바이올린,4799,3,4799_3
214,재러드 레토가 능숙한 음악 도구는 무엇인가요?,바이올린,instrument,재러드 레토,바이올린,4799,4,4799_4
215,요하네스 브람스가 어떤 악기를 연주하나요?,피아노,instrument,요하네스 브람스,피아노,4800,0,4800_0
216,요하네스 브람스가 어떤 악기를 연주하나요?,피아노,instrument,요하네스 브람스,피아노,4800,1,4800_1
217,요하네스 브람스가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,요하네스 브람스,피아노,4800,2,4800_2
218,요하네스 브람스가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,요하네스 브람스,피아노,4800,3,4800_3
219,요하네스 브람스가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,요하네스 브람스,피아노,4800,4,4800_4
220,레이 찰스가 어떤 악기를 연주하나요?,피아노,instrument,레이 찰스,피아노,4801,0,4801_0
221,레이 찰스가 어떤 악기를 연주하나요?,피아노,instrument,레이 찰스,피아노,4801,1,4801_1
222,레이 찰스가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,레이 찰스,피아노,4801,2,4801_2
223,레이 찰스가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,레이 찰스,피아노,4801,3,4801_3
224,레이 찰스가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,레이 찰스,피아노,4801,4,4801_4
